goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2493596 ns/op	   3620520 Bytes	        -1.000 Load	     50000 N-runs	 1623576 B/op	    1856 allocs/op
BenchmarkU32FullReadsMisses/flat-2000000-8                             	       2	  77249997 ns/op	  66606208 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-2200000-8                              	       2	 101139346 ns/op	  88727376 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-2200000-8                            	       2	  79266360 ns/op	 105960864 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-2200000-8                     	       2	  65769150 ns/op	 194041312 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-2200000-8                        	       2	 103249860 ns/op	 103412480 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-2200000-8                            	       2	  48686064 ns/op	  74503864 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-2200000-8                          	       2	  70449558 ns/op	 168875768 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/flat-2200000-8                             	       2	  65731526 ns/op	 118544304 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-2400000-8                              	       2	 110302065 ns/op	  90706592 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-2400000-8                            	       2	  87535576 ns/op	 107551520 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-2400000-8                     	       2	  72011788 ns/op	 195631968 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-2400000-8                        	       2	 117855610 ns/op	 108202864 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-2400000-8                            	       2	  54366337 ns/op	  76094328 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-2400000-8                          	       2	  79271160 ns/op	 170466328 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/flat-2400000-8                             	       2	  73126990 ns/op	 120134768 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-2600000-8                              	       2	 123878858 ns/op	  92731216 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-2600000-8                            	       2	  97640812 ns/op	 109157776 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-2600000-8                     	       2	  79039552 ns/op	 197238416 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-2600000-8                        	       2	 133356762 ns/op	 113009312 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-2600000-8                            	       2	  73385170 ns/op	  77700776 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-2600000-8                          	       2	 102625299 ns/op	 172072680 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/flat-2600000-8                             	       2	  81380167 ns/op	 121741120 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-2800000-8                              	       2	 138663443 ns/op	  96300288 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-2800000-8                            	       2	 109649926 ns/op	 110764320 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-2800000-8                     	       2	  86338862 ns/op	 198844768 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-2800000-8                        	       2	 147638000 ns/op	 117815840 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-2800000-8                            	       2	  73910722 ns/op	  79307304 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-2800000-8                          	       2	  98718162 ns/op	 173679208 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/flat-2800000-8                             	       2	  91113762 ns/op	 123347648 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-3000000-8                              	       2	 156776704 ns/op	  99797904 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-3000000-8                            	       2	 123794586 ns/op	 112354688 Bytes	         0.7153 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-3000000-8                     	       2	  96217158 ns/op	 200435232 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-3000000-8                        	       2	 165994266 ns/op	 122606304 Bytes	         0.7153 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-3000000-8                            	       2	  85810382 ns/op	  80897688 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-3000000-8                          	       2	 110580562 ns/op	 175269688 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/flat-3000000-8                             	       2	 100537318 ns/op	 124987280 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-50000-8               	       2	   1544600 ns/op	   1955104 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-50000-8             	       2	    878342 ns/op	   1706144 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-50000-8      	       2	    682415 ns/op	   3279088 Bytes	         0.1907 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-50000-8         	       2	    753460 ns/op	   2243936 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-50000-8             	       2	   1355134 ns/op	   2887064 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-50000-8           	       2	    753716 ns/op	   2886024 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-50000-8              	       2	    732297 ns/op	   2492912 Bytes	         0.1907 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-100000-8              	       2	   4005548 ns/op	   3140912 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-100000-8            	       2	   1732594 ns/op	   3476096 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-100000-8     	       2	   1511486 ns/op	   6228784 Bytes	         0.1907 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-100000-8        	       2	   1723938 ns/op	   3897056 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-100000-8            	       2	   2895816 ns/op	   2936040 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-100000-8          	       2	   2116709 ns/op	   5442872 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-100000-8             	       2	   1511526 ns/op	   3870208 Bytes	         0.1907 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-200000-8              	       2	   7902580 ns/op	   5984464 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-200000-8            	       2	   3706882 ns/op	  12922704 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-200000-8     	       2	   3556552 ns/op	  12922560 Bytes	         0.1907 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-200000-8        	       2	   4394993 ns/op	   7471856 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-200000-8            	       2	   5577755 ns/op	   4665192 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-200000-8          	       2	   4453648 ns/op	  10563432 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-200000-8             	       2	   3177204 ns/op	   7417808 Bytes	         0.1907 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-400000-8              	       2	  16238934 ns/op	  11611568 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-400000-8            	       2	   8310062 ns/op	  12939728 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-400000-8     	       2	  10661321 ns/op	  23950144 Bytes	         0.1907 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-400000-8        	       2	  13981920 ns/op	  14621616 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-400000-8            	       2	  13520081 ns/op	   9008104 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-400000-8          	       2	  12742385 ns/op	  20804760 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-400000-8             	       2	   9035580 ns/op	  14513232 Bytes	         0.1907 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-600000-8              	       2	  30786274 ns/op	  20519168 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-600000-8            	       2	  17054260 ns/op	  24745360 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-600000-8     	       2	  19186128 ns/op	  46765360 Bytes	         0.1431 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-600000-8        	       2	  25225998 ns/op	  24908032 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-600000-8            	       2	  21751644 ns/op	  16880920 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-600000-8          	       2	  22082690 ns/op	  40473976 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-600000-8             	       2	  19417170 ns/op	  27890992 Bytes	         0.1431 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-800000-8              	       2	  45039742 ns/op	  22851520 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-800000-8            	       2	  24663803 ns/op	  25548400 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-800000-8     	       2	  25730042 ns/op	  47568592 Bytes	         0.1907 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-800000-8        	       2	  36865174 ns/op	  28911568 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-800000-8            	       2	  33698302 ns/op	  17684520 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-800000-8          	       2	  30710731 ns/op	  41277560 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-800000-8             	       2	  23218248 ns/op	  28694752 Bytes	         0.1907 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-1000000-8             	       2	  56923696 ns/op	  39634032 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
