goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2657790 ns/op	   3635560 Bytes	        -1.000 Load	     50000 N-runs	 1630000 B/op	    1870 allocs/op
BenchmarkU32RandomShuffleReads/hopscotch-1000000-8                        	       2	  29257528 ns/op	  54619576 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotchLowLoad-1000000-8                 	       2	  30863787 ns/op	  54619848 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/std-1200000-8                              	       2	  72115484 ns/op	  40615720 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robin-1200000-8                            	       2	  33681730 ns/op	  49893432 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robinLowLoad-1200000-8                     	       2	  36408433 ns/op	  93149096 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/unordered-1200000-8                        	       2	  63770661 ns/op	  49433128 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/swiss-1200000-8                            	       2	  67512670 ns/op	  33379040 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/generic-1200000-8                          	       2	  43350610 ns/op	  80565216 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/flat-1200000-8                             	       2	  34044596 ns/op	  55399480 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotch-1200000-8                        	       2	  35878734 ns/op	  55415912 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotchLowLoad-1200000-8                 	       2	  36734281 ns/op	 105747736 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/std-1400000-8                              	       2	  85784998 ns/op	  42563416 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robin-1400000-8                            	       2	  42082986 ns/op	  51484472 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robinLowLoad-1400000-8                     	       2	  42580633 ns/op	  93951880 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/unordered-1400000-8                        	       2	  75631776 ns/op	  53437432 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/swiss-1400000-8                            	       2	  82040598 ns/op	  34183168 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/generic-1400000-8                          	       2	  51374824 ns/op	  81369248 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/flat-1400000-8                             	       2	  41843853 ns/op	  56203608 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotch-1400000-8                        	       2	  42072982 ns/op	  56220152 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotchLowLoad-1400000-8                 	       2	  43104904 ns/op	 106552232 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/std-1600000-8                              	       2	  98782130 ns/op	  45505640 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robin-1600000-8                            	       2	  49430470 ns/op	  50764792 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robinLowLoad-1600000-8                     	       2	  53886842 ns/op	  94756104 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/unordered-1600000-8                        	       2	  91980502 ns/op	  57441656 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/swiss-1600000-8                            	       2	  90641497 ns/op	  34987392 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/generic-1600000-8                          	       2	  60106362 ns/op	  82173472 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/flat-1600000-8                             	       2	  48800633 ns/op	  57007832 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotch-1600000-8                        	       2	  50509226 ns/op	  57024568 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotchLowLoad-1600000-8                 	       2	  53398262 ns/op	 107350328 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/std-1800000-8                              	       2	 157080440 ns/op	  77905512 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robin-1800000-8                            	       2	  64411756 ns/op	  95742728 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robinLowLoad-1800000-8                     	       2	  64387488 ns/op	  95558680 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/unordered-1800000-8                        	       2	 107286320 ns/op	  61431848 Bytes	         0.8583 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/swiss-1800000-8                            	       2	 105057989 ns/op	  35777680 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/generic-1800000-8                          	       2	  70190994 ns/op	  82963760 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/flat-1800000-8                             	       2	  58339044 ns/op	  57798120 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotch-1800000-8                        	       2	  61560482 ns/op	 108146312 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotchLowLoad-1800000-8                 	       2	  63302970 ns/op	 108146856 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/std-2000000-8                              	       2	 127967926 ns/op	  78891288 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robin-2000000-8                            	       2	  81328707 ns/op	  96350904 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robinLowLoad-2000000-8                     	       2	  79561134 ns/op	  96351192 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/unordered-2000000-8                        	       2	 123714590 ns/op	  65430600 Bytes	         0.9537 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/swiss-2000000-8                            	       2	 146588136 ns/op	  64887984 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/generic-2000000-8                          	       2	  78170488 ns/op	  83762608 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/flat-2000000-8                             	       2	  68749164 ns/op	  58597160 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotch-2000000-8                        	       2	  73996158 ns/op	 108945432 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotchLowLoad-2000000-8                 	       2	  72637144 ns/op	 108945800 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/std-2200000-8                              	       2	 142749476 ns/op	  79922840 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robin-2200000-8                            	       2	 101862422 ns/op	  97155928 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robinLowLoad-2200000-8                     	       2	  68394760 ns/op	 185230824 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/unordered-2200000-8                        	       2	 143456236 ns/op	  94601352 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/swiss-2200000-8                            	       2	 161330938 ns/op	  65692800 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/generic-2200000-8                          	       2	  79065986 ns/op	 160064896 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/flat-2200000-8                             	       2	  67642608 ns/op	 109733432 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotch-2200000-8                        	       2	  85052898 ns/op	 109750056 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotchLowLoad-2200000-8                 	       2	  66919756 ns/op	 210413720 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/std-2400000-8                              	       2	 158792962 ns/op	  81101256 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robin-2400000-8                            	       2	 119547378 ns/op	  97946104 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robinLowLoad-2400000-8                     	       2	  73897992 ns/op	 186076024 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/unordered-2400000-8                        	       2	 159996635 ns/op	  98597784 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/swiss-2400000-8                            	       2	 174917970 ns/op	  66489504 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/generic-2400000-8                          	       2	  87106970 ns/op	 160861792 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/flat-2400000-8                             	       2	  73811641 ns/op	 110530232 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotch-2400000-8                        	       2	  94323102 ns/op	 110547128 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotchLowLoad-2400000-8                 	       2	  74454379 ns/op	 211210696 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/std-2600000-8                              	       2	 172154756 ns/op	  82305096 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robin-2600000-8                            	       2	 134772494 ns/op	 105042552 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robinLowLoad-2600000-8                     	       2	  80770091 ns/op	 186831944 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/unordered-2600000-8                        	       2	 177812368 ns/op	 102602840 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/swiss-2600000-8                            	       2	 194128979 ns/op	  67294304 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/generic-2600000-8                          	       2	  95063712 ns/op	 161666400 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/flat-2600000-8                             	       2	  80225933 ns/op	 111334840 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotch-2600000-8                        	       2	 105740802 ns/op	 111351272 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/hopscotchLowLoad-2600000-8                 	       2	  80490326 ns/op	 212015032 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/std-2800000-8                              	       2	 188486429 ns/op	  85025464 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robin-2800000-8                            	       2	 150317193 ns/op	  99580376 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/robinLowLoad-2800000-8                     	       2	  86826200 ns/op	 187636456 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/unordered-2800000-8                        	       2	 194224759 ns/op	 106607352 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/swiss-2800000-8                            	       2	 205891253 ns/op	  68098816 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomShuffleReads/generic-2800000-8                          	       2	 103372970 ns/op	 162471008 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
