goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2398264 ns/op	   3642816 Bytes	        -1.000 Load	     50000 N-runs	 1635592 B/op	    1875 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-50000-8                  	       2	   1648512 ns/op	   1735152 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-50000-8                	       2	    835774 ns/op	   1694048 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-50000-8         	       2	    969922 ns/op	   3266224 Bytes	         0.1907 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-50000-8            	       2	    811904 ns/op	   2231248 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-50000-8                	       2	   1504802 ns/op	   2874360 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-50000-8              	       2	    844462 ns/op	   2873144 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-50000-8                 	       2	    639102 ns/op	   2480032 Bytes	         0.1907 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotch-50000-8            	       2	   1035400 ns/op	   2627552 Bytes	         0.3813 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-50000-8     	       2	    709781 ns/op	   3676224 Bytes	         0.1907 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-100000-8                 	       2	   3671573 ns/op	   3130752 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-100000-8               	       2	   1763724 ns/op	   3070128 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-100000-8        	       2	   1731686 ns/op	   6609152 Bytes	         0.1907 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-100000-8           	       2	   1987830 ns/op	   3359504 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-100000-8               	       2	   2854500 ns/op	   2996536 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-100000-8             	       2	   2212724 ns/op	   5429640 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-100000-8                	       2	   1858658 ns/op	   3856880 Bytes	         0.1907 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotch-100000-8           	       2	   2178500 ns/op	   3873328 Bytes	         0.3814 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-100000-8    	       2	   1989730 ns/op	   7019136 Bytes	         0.1907 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-200000-8                 	       2	   8510686 ns/op	   5964400 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-200000-8               	       2	   3416838 ns/op	  12909520 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-200000-8        	       2	   3776364 ns/op	  15269360 Bytes	         0.1907 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-200000-8           	       2	   4025003 ns/op	   6410368 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-200000-8               	       2	   6079702 ns/op	   4652200 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-200000-8             	       2	   4372170 ns/op	  10550616 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-200000-8                	       2	   3511720 ns/op	   7405088 Bytes	         0.1907 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotch-200000-8           	       2	   4533971 ns/op	   7421632 Bytes	         0.3814 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-200000-8    	       2	   4696520 ns/op	  13713280 Bytes	         0.1907 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-400000-8                 	       2	  16384063 ns/op	  11604752 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-400000-8               	       2	   8313536 ns/op	  12928976 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-400000-8        	       2	  10485480 ns/op	  23937664 Bytes	         0.1907 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-400000-8           	       2	  12862767 ns/op	  14609136 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-400000-8               	       2	  12318624 ns/op	   8995608 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-400000-8             	       2	  12591064 ns/op	  20792168 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-400000-8                	       2	   8977306 ns/op	  14500816 Bytes	         0.1907 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotch-400000-8           	       2	  11799672 ns/op	  14517456 Bytes	         0.3814 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-400000-8    	       2	  12205310 ns/op	  27100560 Bytes	         0.1907 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-600000-8                 	       2	  30903019 ns/op	  20509968 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-600000-8               	       2	  17417645 ns/op	  25126496 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-600000-8        	       2	  18658910 ns/op	  46754992 Bytes	         0.1431 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-600000-8           	       2	  24297136 ns/op	  24896192 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-600000-8               	       2	  22023612 ns/op	  16869096 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-600000-8             	       2	  22049410 ns/op	  40462232 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-600000-8                	       2	  19035140 ns/op	  27879424 Bytes	         0.1431 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotch-600000-8           	       2	  20492936 ns/op	  27895872 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-600000-8    	       2	  19794546 ns/op	  53061792 Bytes	         0.1431 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-800000-8                 	       2	  47791160 ns/op	  23085584 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-800000-8               	       2	  23765248 ns/op	  25586128 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-800000-8        	       2	  25479730 ns/op	  47606304 Bytes	         0.1907 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-800000-8           	       2	  36210604 ns/op	  28899888 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-800000-8               	       2	  34343620 ns/op	  17672792 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-800000-8             	       2	  30790484 ns/op	  41265832 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-800000-8                	       2	  24039300 ns/op	  28683024 Bytes	         0.1907 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotch-800000-8           	       2	  29512666 ns/op	  28699472 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-800000-8    	       2	  27602852 ns/op	  53865392 Bytes	         0.1907 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-1000000-8                	       2	  55701936 ns/op	  39631008 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-1000000-8              	       2	  32285599 ns/op	  49933536 Bytes	         0.2384 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-1000000-8       	       2	  32346900 ns/op	  48361056 Bytes	         0.2384 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-1000000-8          	       2	  49382800 ns/op	  32903792 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-1000000-8              	       2	  46361800 ns/op	  32632568 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-1000000-8            	       2	  39880962 ns/op	  42069832 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-1000000-8               	       2	  29943903 ns/op	  29487120 Bytes	         0.2384 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotch-1000000-8          	       2	  35218032 ns/op	  54669392 Bytes	         0.2384 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-1000000-8   	       2	  35319110 ns/op	  54669488 Bytes	         0.2384 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-1200000-8                	       2	  74700678 ns/op	  40654144 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-1200000-8              	       2	  39836160 ns/op	  49156672 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-1200000-8       	       2	  40198492 ns/op	  93196960 Bytes	         0.1431 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-1200000-8          	       2	  58428231 ns/op	  49482432 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-1200000-8              	       2	  55469708 ns/op	  33428472 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-1200000-8            	       2	  47480167 ns/op	  80614472 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-1200000-8               	       2	  38745316 ns/op	  55448752 Bytes	         0.1431 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotch-1200000-8          	       2	  52868042 ns/op	  55465392 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-1200000-8   	       2	  42592466 ns/op	 105797136 Bytes	         0.1431 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/std-1400000-8                	       2	  86576469 ns/op	  42595792 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robin-1400000-8              	       2	  47318413 ns/op	  49960768 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/robinLowLoad-1400000-8       	       2	  47016530 ns/op	 100292608 Bytes	         0.1669 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/unordered-1400000-8          	       2	  70739202 ns/op	  53486704 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/swiss-1400000-8              	       2	  65357890 ns/op	  34232472 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/generic-1400000-8            	       2	  56563383 ns/op	  81412520 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/flat-1400000-8               	       2	  44829592 ns/op	  56246800 Bytes	         0.1669 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullReadsAfterDeletingHalf/hopscotch-1400000-8          	       2	  53325140 ns/op	  56263344 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
