goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2714240 ns/op	   3636248 Bytes	        -1.000 Load	     50000 N-runs	 1629944 B/op	    1871 allocs/op
BenchmarkU32FullReadsMisses/generic-200000-8                           	       2	   4264274 ns/op	  11306448 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-400000-8                               	       2	   8760331 ns/op	  13148968 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-400000-8                             	       2	  11096887 ns/op	  22365880 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-400000-8                      	       2	  11184124 ns/op	  22365944 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-400000-8                         	       2	  13815864 ns/op	  16166760 Bytes	         0.7629 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-400000-8                             	       2	   8946198 ns/op	  10553200 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-400000-8                           	       2	  13073550 ns/op	  22349840 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-600000-8                               	       2	  21662615 ns/op	  22861192 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-600000-8                             	       2	  18864852 ns/op	  23955608 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-600000-8                      	       2	  19243214 ns/op	  42830040 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-600000-8                         	       2	  25861199 ns/op	  27247848 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-600000-8                             	       2	  11170643 ns/op	  19220816 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-600000-8                           	       2	  20914998 ns/op	  42813936 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-800000-8                               	       2	  34866948 ns/op	  26001496 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-800000-8                             	       2	  27501250 ns/op	  44436184 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-800000-8                      	       2	  27573762 ns/op	  44436248 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-800000-8                         	       2	  41633899 ns/op	  27859736 Bytes	         0.7629 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-800000-8                             	       2	  20455356 ns/op	  20826928 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-800000-8                           	       2	  32059081 ns/op	  44419952 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-1000000-8                              	       2	  47010068 ns/op	  43592712 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-1000000-8                            	       2	  36670371 ns/op	  46042488 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-1000000-8                     	       2	  36537472 ns/op	  46042552 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-1000000-8                        	       2	  59992618 ns/op	  36860360 Bytes	         0.9537 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-1000000-8                            	       2	  19472435 ns/op	  36589200 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-1000000-8                          	       2	  50664749 ns/op	  46026448 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-1200000-8                              	       2	  58687898 ns/op	  45420792 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-1200000-8                            	       2	  46048130 ns/op	  47632312 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-1200000-8                     	       2	  40418672 ns/op	  85381288 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-1200000-8                        	       2	  61966501 ns/op	  54233464 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-1200000-8                            	       2	  24786304 ns/op	  38179296 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-1200000-8                          	       2	  44541852 ns/op	  85365376 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-1400000-8                              	       2	  73073232 ns/op	  48169736 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-1400000-8                            	       2	  57655294 ns/op	  49239064 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-1400000-8                     	       2	  49364286 ns/op	  86988056 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-1400000-8                        	       2	  78039406 ns/op	  59040136 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-1400000-8                            	       2	  32261812 ns/op	  39785968 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-1400000-8                          	       2	  54243680 ns/op	  86972144 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-1600000-8                              	       2	  90673508 ns/op	  51893448 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-1600000-8                            	       2	  56699045 ns/op	  88594488 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-1600000-8                     	       2	  57258284 ns/op	  88594552 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-1600000-8                        	       2	  95647512 ns/op	  63846632 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-1600000-8                            	       2	  45147718 ns/op	  41392368 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-1600000-8                          	       2	  66440100 ns/op	  88578736 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-1800000-8                              	       2	 138956748 ns/op	  85102552 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-1800000-8                            	       2	  66131692 ns/op	  90184776 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-1800000-8                     	       2	  66384327 ns/op	  90184840 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-1800000-8                        	       2	 114571134 ns/op	  60248296 Bytes	         0.8583 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-1800000-8                            	       2	  77764082 ns/op	  42982752 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-1800000-8                          	       2	  82142263 ns/op	  90168736 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-2000000-8                              	       2	  98631382 ns/op	  86905912 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-2000000-8                            	       2	  75816710 ns/op	  91791064 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-2000000-8                     	       2	  76327385 ns/op	  91791128 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-2000000-8                        	       2	 134343564 ns/op	  73443112 Bytes	         0.9537 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-2000000-8                            	       2	  41824269 ns/op	  72900400 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-2000000-8                          	       2	 104386386 ns/op	  91775024 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-2200000-8                              	       2	 109699706 ns/op	  88729896 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-2200000-8                            	       2	  85818193 ns/op	  93397368 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-2200000-8                     	       2	  74602822 ns/op	 168895000 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-2200000-8                        	       2	 116004552 ns/op	 103415592 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-2200000-8                            	       2	  47732355 ns/op	  74507088 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-2200000-8                          	       2	  80145210 ns/op	 168878992 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-2400000-8                              	       2	 123014420 ns/op	  90704824 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-2400000-8                            	       2	  95925493 ns/op	  94987288 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-2400000-8                     	       2	  82336761 ns/op	 170484920 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-2400000-8                        	       2	 132155065 ns/op	 108205256 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-2400000-8                            	       2	  53209228 ns/op	  76096992 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-2400000-8                          	       2	  89668998 ns/op	 170468896 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-2600000-8                              	       2	 140252391 ns/op	  92751656 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-2600000-8                            	       2	 107128195 ns/op	  96593672 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-2600000-8                     	       2	  91647164 ns/op	 172091576 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-2600000-8                        	       2	 152402242 ns/op	 113011912 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-2600000-8                            	       2	  61813044 ns/op	  77703376 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/generic-2600000-8                          	       2	  99417532 ns/op	 172075376 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/std-2800000-8                              	       2	 155074198 ns/op	  96230104 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robin-2800000-8                            	       2	 119579016 ns/op	  98200152 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/robinLowLoad-2800000-8                     	       2	  98615088 ns/op	 173697688 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/unordered-2800000-8                        	       2	 168658794 ns/op	 117818024 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32FullReadsMisses/swiss-2800000-8                            	       2	  69640766 ns/op	  79309664 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
